cancel	dept_code	dept_group	week_section1	week_section2	week_section3	week_section4	authorize_p	authorize_r	brief_eng	dept_chiabbr	not_choose	course_code	percentage	full_flag	limit	selfTeach	credit	intensive	fillcounter	for_query	acadm_year	course_kind	selfTeachName	send_time	eng_name	course_group	exp_hours	serial_no	status	emi	counter_exceptAuth	rt	gender_restrict	eng_teach	classes	dept_engfull	restrict	school_avg	umd	authorize_using	dept_group_name	course_avg	teacher	class_name	time_inf	chn_name	form_s_name	moocs_teach	hours	form_s	tname	counter	deleteQ	option_code	tcode	scoreEnt	iCounter	limit_count_h	comment	acadm_term	generalCore	programs
	9UAB						0	0		校際臺科大（學）		ABU0488					2.0				115	半			Mindfulness-Based Stress Reduction and Emotion Management	A		3555			0									0			葉北辰		三 1-2 TR-214	正念減壓與情緒管理						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0029					3.0				115	半			Civil Law	A		3556			0									0			陳俐茹		三 2-4 TR-833	民法						0		選				5	智慧財產學院 ; 智慧財產權學士學位學程 ; 限20人 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0376					2.0				115	半			Civil Code	A		3557			0									0			李子聿		一 1-2 TR-412-2	民法概要						0		選				2	人文社會學院 ; 通識學科 ; 限51人、通識領域課程 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8722					3.0				115	半			Design and Construction of Sustainable High-Rise Buildings	A		3558			0				8		◎課程不開放上修			0			廖硃岑	碩博	三 2-4 T4-405	永續高樓建築構法						0		選				5	設計學院 ; 建築系 ; 加退選開放本系碩士在職專班選課 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU1043					3.0				115	半			Intellectual Property and Sustainable Development	A		3559			0									0			陳怡婷		五 6-8 TR-833	永續發展與智慧財產權						0		選				5	智慧財產學院 ; 智慧財產權學士學位學程 ; 限20人 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU1011					3.0				115	半			Color Natural Language Processing in Generative AI	A		3560			0									0			溫照華		四 6-8 RB-509	生成式AI的色彩自然語言						0		選				5	應用科技學院 ; 色彩影像與照明科技學士學位學程 ; 限45人、開放全校大學部學生選修 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8842					3.0				115	半			Generative Computer Vision	A		3561			0			是	8		◎課程不開放上修			0			徐繼聖	碩博	四 3-5 T2-511	生成式電腦視覺						0		選				3	電資學院 ; 電子工程系 ; 限30人、英語授課、EMI課程、PBL課程、加退選時開放本系大四選課、開放外系研究所選課 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0458					2.0				115	半			Life and Death Issues and Hospice Care	A		3562			0									0			吳淑貞		一 6-7 TR-411	生死議題與臨終關懷						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8440					3.0				115	半			Biomechanics	A		3563			0			是	8		◎課程不開放上修			0			林久翔	碩博	三 2-4 MA-417	生物力學						0		選				1	管理學院 ; 工業管理系 ; 英語授課、開放外系選修、加退選時開放本系大四選課、EMI課程、限28人 ; 限修學制：碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8600					3.0				115	半			Advanced Topics in Biochemistry	A		3564			0			是	8		◎課程不開放上修			0			賴志遠	碩博	一 6-8 E1-242-3	生物化學特論						0		選				5	工程學院 ; 材料科學與工程系 ; 英語授課、EMI課程、加退選開放全校大三、大四選修、業界師資協同教學、限20人 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU1075					2.0				115	半			Motor Operations in Daily Life	A		3565			0									0			鍾培文		四 8-9 EE-103	生活中的電動機						0		選				2	電資學院 ; 電機工程系 ; 限50人、通識領域課程、電資學院學生不得修習本課程 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8559					3.0				115	半			Production Management	A		3566			0				8		◎課程不開放上修			0			王孔政	碩博	三 2-4 MA-010	生產管理						0		選				1	管理學院 ; 工業管理系 ; 業界師資協同教學、開放外系選修、非工管背景之工管系研究所新生必選、限38人 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0948					3.0				115	半			Biomedical Electronics	A		3567			0									0			許昕		一 2-4 TR-609	生醫電子學						0		選				5	應用科技學院 ; 醫學工程學士學位學程 ; 限45人、開放全校大學部學生選修 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8723					3.0				115	半			Biomathematics	A		3568			0			是	8		◎課程不開放上修			0			王靖維	碩博	三 6-8 TR-616	生醫數學						0		選				6	應用科技學院 ; 醫學工程研究所 ; 開放外系碩、博班選課、PBL課程、英語授課、EMI課程、甲組必修選10學分課程、加退選開放全校大三、大四選修、限43人 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0687					3.0				115	半			Company Analysis for Investment	A		3569			0			是						0			曾凱逸		五 2-4 TR-515	企業投資分析						0		選				2	管理學院 ; 管理學士班 ; 限41人、EMI課程、英語授課 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0646					1.0				115	半			Business Research Methodology	A		3570			0									0			林清珮		二 3 RB-508	企業研究方法						0		選				2	管理學院 ; 企業管理系 ; 跨域微學程課程，限非管理學院學生修習、限46人 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8441					3.0				115	半			Business Research Methods	A		3571			0				8		◎課程不開放上修			0			林孟彥	碩博	五 A-C MA-519	企業研究方法論						0		選				10	管理學院 ; 企業管理系 ; 加退選時開放本系大四選課、限30人 ; 限修學制：碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8786					3.0				115	半			Business Ethics	A		3572			0			是	8		◎課程不開放上修			0			何建韋	碩博	四 6-8 TR-517	企業倫理						0		選				2	管理學院 ; MBA ; EMI課程、英語授課、限管理學院研究所一般生選修、限46人 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU1076					3.0				115	半			Corporate Patent Strategy and Freedom-to-Operate (FTO) Analysis	A		3573			0									0			朱默庵		三 6-8 TR-833	企業專利自由營運分析						0		選				5	智慧財產學院 ; 智慧財產權學士學位學程 ; 限20人 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8787					3.0				115	半			Introduction to Photonic Quantum Technology and Detector Techniques	A		3574			0				8		◎課程不開放上修			0			巫朝陽	碩博	五 6-8 華夏	光量子科技偵測器技術導論						0		選				5	產學創新學院 ; 先進半導體科技研究所 ; 限20人、開放外系研究所選課、加退選時開放全校大四選修、上課地點華夏校區，上課節次起訖時間請依照臺科大上課時間表 ; 限修學制：碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8663					3.0				115	半			Opto-Electronics	A		3575			0				8		◎課程不開放上修			0			陳致曉	碩博	五 2-3 TR-310-2, 一 2 TR-214	光電子學						0		選				3	電資學院 ; 光電工程研究所 ; 加退選時開放全校大四選修、開放外系研究所選課 ; 限修學制：碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8762					3.0				115	半			Optoelectronic Semiconductor Optical Switching Technology and Applications	A		3576			0				8		◎課程不開放上修			0			楊淳良	碩博	三 6-8 華夏	光電半導體光交換技術與應用						0		選				5	產學創新學院 ; 先進半導體科技研究所 ; 限30人、開放外系研究所選課、加退選時開放全校大四選修、上課地點華夏校區，上課節次起訖時間請依照臺科大上課時間表 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU1077					2.0				115	半			Light and Shadow Sketch and Color Sketch Culture	A		3577			0									0			鄒家鈺		三 8-9 TR-212	光影素描與彩繪速寫文化						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程、創新教學課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU1077					2.0				115	半			Light and Shadow Sketch and Color Sketch Culture	B		3578			0									0			鄒家鈺		三 1-2 TR-514	光影素描與彩繪速寫文化						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程、創新教學課程 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8529					3.0				115	半			Optical System Design	A		3579			0				8		◎課程不開放上修			0			李宗憲	碩博	三 2-4 RB-510	光學系統設計						0		選				10	應用科技學院 ; 色彩與照明科技研究所 ; 加退選時開放全校大四選修、開放外系研究所選課、PBL課程、限35人 ; 限修學制：碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8172					3.0				115	半			Optical Measurement Techniques for Thermal and Fluid Sciences </br>[ Program: The EMI Inter-disciplinary Program of Semiconductor ]	A		3580			0			是	8		◎課程不開放上修			0			田維欣	碩博	五 2-4 T3-302	光學熱流量測技術 </br>[ 學分學程：國際半導體全英語學分學程 ]						0		選				2	工程學院 ; 機械工程系 ; 英語授課、限30人、EMI課程、加退選時開放本系大四選課、加退選開放本系在職專班選課 ; 限修學制：碩、博	1		ZU32
	9MAB						0	0		校際臺科大（碩）		ABC8843					3.0				115	半			Opto-Machtronic Engineering	A		3581			0				8		◎課程不開放上修			0			林鼎晸	碩博	二 6-8 T3-304	光機電工程學						0		選				3	工程學院 ; 機械工程系 ; 業界師資協同教學、限40人、加退選時開放本系大四選課、加退選開放本系在職專班選課 ; 限修學制：碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8813					3.0				115	半			Edge AI Model Deployment for Semiconductor Spectral Characterization	A		3582			0				8		◎課程不開放上修			0			王逸平	碩博	五 6-8 華夏	光譜特性分析之邊緣AI模型部署						0		選				3	產學創新學院 ; 先進半導體科技研究所 ; 限24人、加退選開放大四選修、上課地點華夏校區，上課節次起訖時間請依照臺科大上課時間表、授權碼方式選課 ; 限修學制：碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8087					3.0				115	半			Optical Fiber Communication	A		3583			0				8		◎課程不開放上修			0			廖顯奎	碩博	五 6-8 IB-602-2	光纖通訊						0		選				3	電資學院 ; 電子工程系 ; 加退選時開放本系大四選課、開放外系研究所選課、限45人 ; 限修學制：碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8844					3.0				115	半			Advanced Semiconductor Manufacturing Technology	A		3584			0				8		◎課程不開放上修			0			許正良	碩博	三 2-4 華夏校區	先進半導體製程技術						0		選				3	產學創新學院 ; 先進半導體科技研究所 ; 限49人、上課地點華夏校區，上課節次起訖時間請依照臺科大上課時間表 ; 限修學制：碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8463					3.0				115	半			Advanced Electrochemical Materials	A		3585			0			是	8		◎課程不開放上修			0			王丞浩	碩博	五 2-4 TR-514	先進電化學材料						0		選				10	工程學院 ; 材料科學與工程系 ; 業界師資協同教學、英語授課、EMI課程 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0030					0.0				115	半			All-Out Defense Education: Military Training Program ? All-Out Defense Education	A		3586			0									0			李麗文		五 8-9 EE-407	全民國防教育軍事訓練－全民國防						0		選				10	通識教育中心 ; 通識教育中心 ; 限60人 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0031					0.0				115	半			All-Out Defense Education: Military Training Program ? Defense Mobilization	A		3587			0									0			廖天威		四 10 TR-213, 四 9 TR-213	全民國防教育軍事訓練－防衛動員						0		選				10	通識教育中心 ; 通識教育中心 ; 限60人 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0032					0.0				115	半			All-Out Defense Education: Military Training Program ?Defense Policy	A		3588			0									0			廖天威		三 8-9 TR-409-1	全民國防教育軍事訓練－國防政策						0		選				10	通識教育中心 ; 通識教育中心 ; 限60人 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0033					0.0				115	半			All-Out Defense Education: Military Training Program ?Defense Technology	A		3589			0									0			劉鐵軍		二 8-9 TR-213	全民國防教育軍事訓練－國防科技						0		選				10	通識教育中心 ; 通識教育中心 ; 限60人 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0033					0.0				115	半			All-Out Defense Education: Military Training Program ?Defense Technology	B		3590			0									0			劉鐵軍		四 10 TR-409-1, 四 9 TR-409-1	全民國防教育軍事訓練－國防科技						0		選				10	通識教育中心 ; 通識教育中心 ; 限60人 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0596					0.0				115	半			All-out Defense Education Military Training-International Situation	A		3591			0									0			劉鐵軍		三 8-9 TR-211	全民國防教育軍事訓練－國際情勢						0		選				10	通識教育中心 ; 通識教育中心 ; 限60人 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0596					0.0				115	半			All-out Defense Education Military Training-International Situation	B		3592			0									0			劉鐵軍		三 A-B TR-211	全民國防教育軍事訓練－國際情勢						0		選				10	通識教育中心 ; 通識教育中心 ; 限60人 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0276					2.0				115	半			Criminal Code	A		3593			0									0			鍾鳳玲		五 6-7 TR-610	刑法概要						0		選				2	人文社會學院 ; 通識學科 ; 限51人、通識領域課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0919					2.0				115	半			Cultural Representation Applied to Printing Design	A		3594			0									0			鄒家鈺		一 6-7 TR-209	印花設計中的文化表象						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0919					2.0				115	半			Cultural Representation Applied to Printing Design	B		3595			0									0			鄒家鈺		三 6-7 TR-212	印花設計中的文化表象						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8688					3.0				115	半			Geopolitics and Business strategy	A		3596			0			是	8		◎課程不開放上修			0			吳又茗	碩博	二 5-7	地緣政治與企業經營策略						0		選				3	管理學院 ; 企業管理系 ; 開放外系選修、EMI課程、英語授課 ; 限修學制：碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8187					3.0				115	半			Multimedia Information Systems	A		3597			0			是	8		◎課程不開放上修			0			楊傳凱	碩博	一 6-8 MA-303	多媒體系統						0		選				2	管理學院 ; 資訊管理系 ; 限50人、限本校資管系學生選課,外系限授權碼選課、EMI課程、英語授課、業界師資協同教學、加退選時開放本系大四選課、甲組課程 ; 限修學制：碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8089					3.0				115	半			Multimedia Wireless Networks	A		3598			0			是	8		◎課程不開放上修			0			鄭瑞光	碩博	二 1-3 IB-510-2	多媒體無線網路						0		選				3	電資學院 ; 電子工程系 ; 英語授課、加退選時開放本系大四選課、PBL課程、EMI課程 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0883					3.0				115	半			Introduction to Multimedia Information Systems	A		3599			0									0			林敬舜		四 10 EE-503, 二 10 EE-503, 二 9 EE-503	多媒體資訊系統導論						0		選				5	電資學院 ; 電子工程系 ; 限30人 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8689					3.0				115	半			Multimodal Text Analysis	A		3600			0			是	8		◎課程不開放上修			0			王世平	碩博	四 7-9 T4-703-2	多模態文本分析						0		選				3	人文社會學院 ; 應用外語系 ; 限18人、英語授課、EMI課程、創新教學課程 ; 限修學制：碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8561					3.0				115	半			Development and Design of Security Protocols	A		3601			0				8		◎課程不開放上修			0			黃政嘉	碩博	一 6-8 IB-408	安全協定開發與設計						0		選				5	管理學院 ; 資訊管理系 ; 限本校資管系學生選課、甲組課程(適用於110-111學年度入學)、甲組博班與資安碩班課程(適用於112學年度起入學) ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0551					3.0				115	半			Cost Accounting	A		3602			0									0			張鳳真		二 2-4 TR-617	成本會計						0		選				1	管理學院 ; 企業管理系 ; 四企二單號、遴選不開放選修 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8013					3.0				115	半			Imaging Technology and Devices	A		3603			0			是	8		◎課程不開放上修			0			孫沛立	碩博	二 2-4 TR-614	成像技術及設備						0		選				5	應用科技學院 ; 色彩與照明科技研究所 ; 加退選時開放全校大四選修、英語授課、EMI課程、開放外系研究所選課、限45人 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0843					3.0				115	半			Organic Chemistry(1)	A		3604			0			是						0			魏詩晏		四 6-7 T3-301, 二 3 T3-301	有機化學(一)						0		選				1	工程學院 ; 材料科學與工程系 ; 英語授課、EMI課程、請自行上機選課 ; 限修學制：大	1		
	9UAB						0	0		校際臺科大（學）		ABU0843					3.0				115	半			Organic Chemistry(1)	B		3605			0									0			陳志堅		一 3 TR-213, 二 3-4 TR-409-2	有機化學(一)						0		選				1	工程學院 ; 材料科學與工程系 ; 加退選開放外系選修 ; 限修學制：大	1		
	9UAB						0	0		校際臺科大（學）		ABU0843					3.0				115	半			Organic Chemistry(1)	C		3606			0									0			游進陽		二 3-4 E2-102, 三 4 TR-312	有機化學(一)						0		選				1	工程學院 ; 材料科學與工程系 ;   限修學制：大	1		
	9UAB						0	0		校際臺科大（學）		ABU0920					2.0				115	半			Skin Physiology and Care	A		3607			0									0			石美芳		五 1-2 TR-210	肌膚生理與保養						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0920					2.0				115	半			Skin Physiology and Care	B		3608			0									0			石美芳		五 3-4 TR-210	肌膚生理與保養						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0127					2.0				115	半			Self Awareness and Social Interaction	A		3609			0									0			徐泰國		五 6-7 TR-409-1	自我察覺與人際互動						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0688					3.0				115	半			Automatic Control Practice	A		3610			0									0			吳國彰		三 2-4 TR-836	自動化控制實務						0		選				1	工程學院 ; 機械工程系 ; 限17人、請同學自備筆記型電腦、PBL課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU1078					2.0				115	半			Applications of Automatic Control in Daily Life	A		3611			0									0			鍾培文		二 8-9	自動控制於生活中的應用						0		選				2	電資學院 ; 電機工程系 ; 限50人、通識領域課程、電資學院學生不得修習本課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU1047					2.0				115	半			Natural Medicine and Diet	A		3612			0									0			陳美均		二 1-2 TR-512	自然療法與食療						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU1047					2.0				115	半			Natural Medicine and Diet	B		3613			0									0			陳美均		五 6-7 TR-616	自然療法與食療						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8443					3.0				115	半			Principles and Applications of Colorimetry	A		3614			0				8		◎課程不開放上修			0			胡國瑞	碩博	二 5-7 TR-612	色度學原理與應用						0		選				10	應用科技學院 ; 色彩與照明科技研究所 ; 加退選時開放全校大四選修、開放外系研究所選課、限35人 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0378					3.0				115	半			Introduction to Color Engineering	A		3615			0									0			陳鴻興		二 8-9 IB-305, 三 3 EE-503	色彩工程概論						0		選				2	電資學院 ; 電子工程系 ; 加退選開放全校大三、大四選修、限50人 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0962					2.0				115	半			Color and Life	A		3616			0									0			杜亞倫		三 3-4 TR-509	色彩與生活						0		選				2	設計學院 ; 設計系 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8014					3.0				115	半			Psychophysics in Color and Visual Perception	A		3617			0			是	8		◎課程不開放上修			0			歐立成	碩博	五 2-4 TR-615	色彩與視覺心理研究分析						0		選				10	應用科技學院 ; 色彩與照明科技研究所 ; 加退選時開放全校大四選修、英語授課、EMI課程、開放外系研究所選課、限35人、業界師資協同教學 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0514					2.0				115	半			Introduction to Color and Lighting	A		3618			0									0			溫照華		四 3-4 TR-413-2	色彩與照明概論						0		選				2	應用科技學院 ; 色彩影像與照明科技學士學位學程 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8503					3.0				115	半			Marketing Research	A		3619			0			是	8		◎課程不開放上修			0			何秀青	碩博	三 5-7 TR-812	行銷研究						0		選				1	管理學院 ; 科技管理研究所 ; EMI課程、限28人、業界師資協同教學、開放外系選修、英語授課 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0563					3.0				115	半			Marketing Management	A		3620			0			是						0			RENAN S. MAGLASANG		五 7-9 TR-510	行銷管理						0		選				2	管理學院 ; 工業管理系 ; 英語授課、EMI課程、開放外系選修 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0563					1.0				115	半			Marketing Management	B		3621			0									0			林建宏		四 7	行銷管理						0		選				2	管理學院 ; 企業管理系 ; 跨域微學程課程，限非管理學院學生修習 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0921					2.0				115	半			Western Classical Architecture and Sustainable Development	A		3622			0									0			陳薏如		一 3-4 TR-612	西方古典建築與永續發展						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0921					2.0				115	半			Western Classical Architecture and Sustainable Development	B		3623			0									0			陳薏如		四 1-2 TR-611	西方古典建築與永續發展						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0130					3.0				115	半			History of Western Architecture	A		3624			0									0			彭英麗		一 2-4 T4-405	西洋建築史						0		選				3	設計學院 ; 建築系 ;   限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0130					3.0				115	半			History of Western Architecture	B		3625			0									0			邱奕旭		一 2-4 T4-403	西洋建築史						0		選				3	設計學院 ; 建築系 ;   限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8458					3.0				115	半			Servo Control	A		3626			0			是	8		◎課程不開放上修			0			林正凱	碩博	三 6-8 T3-302	伺服控制						0		選				5	工程學院 ; 自動化及控制研究所 ; 英語授課、EMI課程、加退選開放大四選修 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0876					3.0				115	半			Operating Systems	A		3627			0									0			謝仁偉		一 6-7 TR-409-1, 二 8 TR-409-1	作業系統						0		選				1	電資學院 ; 資訊工程系 ; 乙班、業界師資協同教學 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0690					3.0				115	半			Operations Research (1)	A		3628			0			是						0			郭伯勳		四 2-4 MA-207	作業研究(一)						0		選				1	管理學院 ; 工業管理系 ; 臺大及臺師大修讀本系輔系及雙主修學生可向授課老師索取授權碼選課、EMI課程、英語授課、限43人 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0690					3.0				115	半			Operations Research (1)	B		3629			0			是						0			喻奉天		四 2-4 MA-010	作業研究(一)						0		選				1	管理學院 ; 工業管理系 ; 英語授課、限48人、EMI課程、臺大及臺師大修讀本系輔系及雙主修學生可向授課老師索取授權碼選課 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8735					2.0				115	半			Immune Cell Therapy	A		3630			0			是	8		◎課程不開放上修			0			李典璋	碩博	一 4-5 系上安排	免疫細胞治療						0		選				5	應用科技學院 ; 醫學工程研究所 ; 限45人、已修過「免疫細胞治療」者不得重複修習、開放外系碩、博班選課、英語授課、加退選開放全校大三、大四選修、EMI課程、遠距課程 ; 限修學制：碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0922					2.0				115	半			Image Clothing Modeling	A		3631			0									0			鄒家鈺		一 8-9 TR-510	形象服裝造型概論						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9MAB						0	0		校際臺科大（碩）		ABC8725					3.0				115	半			Technology Assessment and Forecasting	A		3632			0			是	8		◎課程開放上修			0			黃啟祐	碩博	三 10 TR-812, 三 8-9 TR-812	技術評估與預測						0		選				5	管理學院 ; 科技管理研究所 ; 開放外系選修、業界師資協同教學、加退選開放全校大三、大四選修、PBL課程、限30人、EMI課程、英語授課 ; 限修學制：大三以上、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0035					2.0				115	半			Investment and Asset Management	A		3633			0									0			胡冠域、羅天一		三 A-B TR-313	投資理財實務						0		選				2	通識教育中心 ; 通識教育中心 ; 限50人、通識領域課程 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0491					3.0				115	半			Investment	A		3634			0									0			趙子欽		一 2-4 TR-512	投資管理						0		選				3	管理學院 ; 企業管理系 ; 開放全校大學部學生選修 ; 限修學制：大	1		
	9UAB						0	0		校際臺科大（學）		ABU0949					9.0				115	半			Practical Training for Materials Engineering (I)	A		3635			0									0			羅承慈、林子仁		五 1-9 , 一 1-9 , 四 1-9 , 二 1-9 , 三 1-9	材料工程校外實習(一)						0		選				1	工程學院 ; 材料科學與工程系 ; 不開放電腦選課，欲選課者請洽開課單位 ; 限修學制：大	1		
	9UAB						0	0		校際臺科大（學）		ABU0539					3.0				115	半			Physical Properties of Materials	A		3636			0									0			陳詩芸		四 6 TR-413-2, 二 6-7 TR-413-2	材料物理性質						0		選				1	工程學院 ; 材料科學與工程系 ; 業界師資協同教學、請自行上機選課 ; 限修學制：大、碩、博	1		
	9UAB						0	0		校際臺科大（學）		ABU0539					3.0				115	半			Physical Properties of Materials	B		3637			0			是						0			林哲民		四 6 TR-410, 二 6-7 TR-410	材料物理性質						0		選				1	工程學院 ; 材料科學與工程系 ; 英語授課、EMI課程 ; 限修學制：大	1		
	9UAB						0	0		校際臺科大（學）		ABU0539					3.0				115	半			Physical Properties of Materials	C		3638			0			是						0			Hairus		四 6 TR-312, 二 6-7 TR-310-1	材料物理性質						0		選				1	工程學院 ; 材料科學與工程系 ; 加退選開放大三外系選課、英語授課、EMI課程、開放國際半導體製程設備學士後外國學生專班 ; 限修學制：大	1		
	9UAB						0	0		校際臺科大（學）		ABU0540					3.0				115	半			Materials Science (I) </br>[ Program: The EMI Inter-disciplinary Program of Semiconductor ]	A		3639			0			是						0			梁鍵隴		五 8-9 TR-410, 四 9 TR-410	材料科學(一) </br>[ 學分學程：國際半導體全英語學分學程 ]						0		選				1	工程學院 ; 材料科學與工程系 ; 英語授課、EMI課程、開放國際半導體製程設備學士後外國學生專班 ; 限修學制：大	1		ZU32
